id,text,label
1520877246881288192,"one of my friends went ""we didnt know it was some gay night in west hollywood"" when they visited

... st pattys day... in weho... not being a gay night... kek",0
1520877247401369600,@CawthornforNC What are you afraid of? Being gay is perfectly fine! The fact he is your cousin is concerning but what are you afraid of exactly?,1
1520877250144575491,@Susan_Larson_TN @ConceptualJames MUCH higher percentage of pedos in the LGBT community then outside of it.,0
1520877250236882945,i’m so gay tbh,1
1520877250781925376,@lizsbigbazoonga it’s actually fucking torture living in a small city where word travels FAST about you possibly being gay. i literally couldn’t tell anyone b/c I knew that by the end of the day- my entire school &amp; prolly my parents would fucking know.,0
1520877258508013569,@Burntoastocloc1 @hierath77 @DwindlingGravy @GlobeDweller It's not on my Christmas list to Santa... I've not added it to a bucket list... It's like the 80s when your lot got scared about gay men being PE teachers... stop creating bigoted drama and let the wold work how it was.,0
1520877268364664833,@jvmpsvits i agree and i gay,1
1520877269585207297,"@moonlessnitesky kink, but the show is so careful for him never to condemn Lucius and Pete for being GAY, it's focused on him seeing Lucius as FRIVILOUS and trying to make him man up and do manual labor like he himself probably did in the past, right? 

He interprets things hierarchically",1
1520877270654726145,"Everyone here is either insane, misunderstood, or gay.",0
1520877273867603969,@TheFunneee @moveslikethis Make him closeted maybe..🤷? Like have him make subtly gay decisions throughout the campaign (if that's what it's called),0
1520877274672865281,@artemiyevich how is this person gonna make fun of transfems and gay men all in one. twitter is a cess pool,1
1520877275528507392,Y’all ever had gay thoughts lmao,1
1520877286177792005,"@SebastianSB 50k? More like 50 gay. Hah. 

Congrats!",0
1520877287473885184,@mhdksafa Why not just get your gay wedding cake from a different baker?,0
1520877297322049536,@attackonaruani @belIfIower You sounding very gay rn ngl,0
1520877297871601665,@JamesGunn After your support of Pratt attacks on lgbtq people have doubled on Facebook and twitter by people supporting him guarantee I won’t watch a fu#king  thing you make Disney should never have rehired you. Creep,1
1520877305987575811,@Slipstream60 @VickyMiller74 The law is clear and it's not the recent EHRC guidance which gives broad &amp; subjective reasons for discrimination against trans people.  Puts UK on the same level as the most conservative US States currently attacking LGBT &amp; abortion rights.,1
1520877314153889792,@JaclDude your gay,0
1520877314741051392,"@Kimberfan76 @MAMelby @MeToobirdy @the_nerd_skull @twitone @merlin10341 @Joxytales @doodle_bobby @CassandraCmplex @Arithrianos @QueenofNihilism @Seinneann @nuffyknuckles @GregoryHo13 @forevershallon @Hellmark @witchyunsworth @the_damn_muteKi @VernMachil @GC_Fuckups @Seamusismycat @latsot @AwokeRoseArisen @JustifiedWooWoo @ruprekt79 @shitty_witch @luluchoochooX @SpookyTabris @nomamao @_Moxiesaurus @ClarkeJjclarke1 @MelodyFenton4 @ministryofwings @DiabolicDyke420 @ZeraFoxGibbon @EmilyBanting1 @SourSecularist @babybeginner @bgpereira3 @SlaggitySlag @MillieButtery93 @bitchiasscat @AstroLlamaBeans @BubbleS91725265 @JorickSkeptic @Talwynsilverha1 @Wifty8 @TheEnbyWitch1 @bua_beir @JaxinLyrical I don't have verifiable proof that I am straight, it's something that you either take at my word or assume with how I present. Yet the latter, much like with gender identity, wouldn't necessarily mean I am. After all, there are gay people who try to conform to heteronormativity.",1
1520877318100725763,"@RepSwalwell @JDCocchiarella Censor math books = make sure they’re content focused rather than laden with critical theory. 

Don’t say gay = don’t force kids to learn about unscientific gender theories.",1
1520877321460269060,@Manstertruck slippery slope first its just clothes then its just a kiss and he said no homo then its just a brojob its not gay i'm just helping a bro then its a man has fallen in love with a man in lego city build the wedding ceremony,1
1520877326480945153,"@misandryinc @WFKARS @MalyndaHale What @WFKARS is doing is no different than libsoftiktok, correct. He is associating queerness with incest. I never once mentioned his sexuality in my tweet, and I frankly do not care if Madison is gay.",0
1520877337298055169,"@Sparkle_Lesbian @RedLotuse @OhTheSunnySide True.
But the statement made was ""Jokes aren't supposed to harm others in any type of way.""
Am I being overgeneralizing? Yes.
But that was the statement made.",0
1520877337847472129,Accidentally started following a bunch of gay poetry accounts while digging around for new shitposters and can’t undo this mess,0
1520877342805032961,mom keeps saying i “look like that little gay boy from the gilded age”,0
1520877351172816906,"How come these Freedumb fuckers support Conservatives? 
The Party that doesn't believe in free choice. 
The Party that silenced Scientists under Harper
The Party that doesn't support the LGBTQ
The Party who blocks people on Social media. 
Conservatives DO NOT support freedom!",1
1520877353915846658,@truflutter hes a very oblivious lesbian,1
1520877354863808512,WE WON LESBIAN WEEK!!!,1
1520877355136339972,@haseolinkz First time showing that I can be bisexual,1
1520877358130950144,"@ckosxxx I'm a gay angel, and can confirm the gods succeeded 💜😇💜",1
1520877362765877249,"#horny She/her lesbian, if you can make me wet I’ll show you ♥️",1
1520877362774216706,@WILBURSMUSIC WHY ARE YOU STRAIGHT BUT ALSO GAY AT THE SAME TIME /LH,0
1520877372756701187,@Insomni_Yuh THE KIZUKIS ARE GAY IN GENERAL,0
1520877374484713472,Niggah gone bring up the niggahs who shot me like boy ain’t turn himself in lol that’s that police ass shit I be talking abt ..just run the fade weird ass gay man,0
1520877375805968384,heartstopper is so cute i love bisexual representation why isn’t there more episodes,1
1520877378779729921,why do u ppl love seeing gay ppl be miserable,0
1520877379920531456,"@celestial157 They only want economic liberation for straight white males, and not the LGBTQ community or communities of color which is why they always minimize the struggles of oppressed communities within the working class. They are unserious and trying to base build with fascists.",1
1520877381774454784,Neo is so gay,0
1520877385616224256,@WFKARS @williamlegate Can I ask a genuine question? Because I’m always wanting to learn. Wouldn’t it be rooted in homophobia had the OP said Gay lover vs. lover? I’m really wanting to understand how the word lover on its own is solely rooted in homophobia.,1
1520877386769698816,Perfect Peter and the Gay Cheese,1
1520877390817226753,are you gay,0
1520877406378156034,"Gay: you're not nice to people

Me: at least I'm straight forward.",0
1520877410840813568,I am a gay man,1
1520877415773446149,@Pacoliat @NewsNancy9 @TraceyN02015171 @WaltDisneyCo It won't be a party from what l understand. We have a just GOD and HE has to judge sin. JESUS is the only way out of this. It's a frightful thing to stand before a just GOD. Nobody visits Sodom and Gomorrah anymore not even gay people. So judgmental serious trusting the LORD only,0
1520877419187490816,"@Himejoshitty I literally talked about this yesterday, the only gay thing I have done in my entire life is briefly considered buying a neopet (I did not)",0
1520877419489595393,@plzgivemetea luckily my bed is big enough for the gay darklina orgy,1
1520877420496052225,@toulouuser barns n nobles gay book section near the starbucks,1
1520877421888745472,@ONEDJRICH You might already know but there’s a common complaint among the LGBTQ+ community that the gay scene is now more mixed than ever which some don’t like. What would you say to those who don’t want as many straight people there as there are these days?,1
1520877442616856577,@zhnginc Anything you tweet is gay /j,0
1520877443132928001,"@DidHeartstopper favorite scene is when Nick goes to Charlie's house after their kiss, and Charlie is just trying to apologize for it and Nick just kisses him again and then says he's having a proper full on gay crisis 🥹",1
1520877445703999488,@DKC1011 always been bi I just somehow married a gay man,1
1520877453480108032,gay people are so obvious sometimes…(@zararush_ ),0
1520877454583164928,@Susan_Larson_TN @ConceptualJames Ask how many of those LGBTQ people were molested or raped as kids. You will be horrified at the numbers who say yes.,1
1520877460476219392,i’m at confirmation today they’re gonna talk about gay marriage and how bad it is yay,0
1520877462737014785,"@seanspicer He looks so handsome.  They're going to some gay bars for ""research ""  no crotch masks or nothin.",1
1520877469833867265,@exactlyx stop lgbt,0
1520877476766965761,WE WON LESBIAN WEEK,1
1520877478478286848,I was really expecting it to be gay (bc that’s how I feel abt it personally) but THIS IS SOMETHING ELSE,0
1520877481586311174,"""you look so cuddly like that"" GAY BOY",1
1520877481720532993,"@Leandromon111 Honestly the most revolutionary couple in anime for me. 

It was a main stream media anime in the early 2000s with a clear gay main couple and showing even the children, both boy and girl, being able to crush on whoever. 

This anime taught me it’s okay to be gay/bi in a way.",1
1520877483633311744,"jin gay. you are the nightmare r/relationship  ""does my roommate who kisses me every night like me"" post. intensely direct &amp; observant except when it comes to urself. ur roommate ties your shoelaces for u and brings you snacks while u game. you've been sharing a bed for 10 years.",1
1520877486200037378,@aimseytwo Idk something about gay people please,1
1520877500641030144,"13 year old me never would have used to word lesbian, let alone use it around my mom. me today said the word lesbian like 4 times around my mom to describe myself",1
1520877501219753989,So the gay girls in high school aren’t you gay anymore!?,0
1520877501245018117,@RepSwalwell @JuliusGoat Good about a few of those. The Education has need to be left alone. Improved. Not that CRT crap.  And the gay stuff doesn’t and shouldn’t be in front of kids.  Ever go to Disney with your family and it be gay day? It’s really an experience. Not a good experience at all.,0
1520877501651636224,"@alymovz I dont have much male friends, but i do have 1 cis male friend i consider the closest to me. He doesnt really know anything abt the lgbtq+ so he didnt really mind when i told him i'm bisexual. He probably didnt think too much abt it tho lol which is fine by me ^^",1
1520877505183371271,@jazzclubberry it's cute i dont see a lot of lgbtq shows without intense angst but heartstopper is rly light and fun,1
1520877505879629825,@newbury_eric @Nocturnal_biped Where does that leave you on LGBT adoption then?,0
1520877506529796097,@Athenabuffay Thats Gay 🦄,0
1520877507058282504,"@Raccoonjacket You're not a lesbian, you're a racoon",1
1520877507234476032,@Akinyode_habib @samz3y @Oli_Ekun Why is he gay!😂,0
1520877507347726344,"also as an MLM (the gay kind) who the fuck cares, if it doesn't hurt anyone let them do whatever they want",1
1520877514532470785,@mattymusgraves @ most of the other online gay community,0
1520877517892063232,"@caroljsroth Joe Biden walks into a bar . . . well, he thought it was a bar but it was actually a closet. Closet? Did someone say gay? Wait. What day is it? Did someone say ice cream? C’mon man.",0
1520877525924151299,Now I gotta be aggressively gay since I’m still closeted to my father and had to pretend to be straight all morning ✌🏻🌈,0
1520877526993625088,@jaythenerdkid What is the gay pirate show?!?,1
1520911282551074818,@Freedom_toChoos @LongSolidSnake @RepMTG No it's not. They don't openly advocate the LGBTQ community. But they should be there for a student to talk to privately if they can't go to a parent. My gay &amp; lesbian friends hid it from their parents. They need someone to confide in.,1
1520911317418516480,"Why do we need LGBTQ+ representation for those working in and studying STEM? A lot of people I speak to feel this is trivial and involves obsessing over identities that are no longer marginalised. Well, we have hard evidence to show this isn't the case - a 🧵 1/9 🏳️‍🌈🏳️‍⚧️🧑‍🔬",1
1520911335349186560,"Ultimately, the science shows 1) the struggles LGBTQ+ STEM students &amp; staff face are real and ongoing, 2) many of these issues can be ameliorated by the promotion of representation and visibility. This is why we need LGBTQ+ STEM initiatives - they have a real-world impact 👏 9/9",1
1520911364537135105,@pepsi You’ve donated $15k to the Republican State Leadership Committee so far this year - an organisation which is dedicated to undermining LGBTQ+ rights. Is that really in line with your values?,1
1520911366915297281,@TabbyWesa Picked on? The 1/3 is parents physically abusing their child directly because they are gay or Trans. That's huge! 1 in 3 is insanely high! Thays more than a quarter. Christ do you have no heart? This is a big deal.,1
1520911377321414656,@lokisvinyl THE WAY SZA HAS BASICALLY SAID TWICE SHES A LESBIAN AND PPL R THINJING SHES LYING IS SO FUNNY TO ME CUZ DREAM IS LITERALLY QUEER BATING A BUNCH OF PPL INTO THINKING HES GAY AND PPL BELIEVE HIM GN,1
1520911421734891526,"@johnpavlovitz There is nothing virtuous about a married man leaving his home to engage in an intimate relationship with a same sex partner under the guise of being a bisexual, a protected class of citizen. All the while the married man leaves his family in shambles: bisexuality.",1
1520911426130518017,"@trangtroy_ 2/n around. There are so many people in the LGBTQ+ community, that it’s not really creative or needs lots of imagination to alter the sexual preference or the gender of someone. A female James Bond, a gay Superhero, maybe a non-binary Green Lantern?",1
1520911442429550593,"@fleaflofloyd Yeah! And that’s what I love about gay marriage— we’re not doing it for the same reasons society told us to for years. We don’t need to rush or make excuses. It’s so sad honestly, that so many straight people choose a stressful marriage instead of waiting or being single",1
